"Day","CAD_AUD","CHF_AUD","CNY_AUD","EUR_AUD","GBP_AUD","INR_AUD","JPY_AUD","NZD_AUD","PLN_AUD","USD_AUD","ZAR_AUD"
17942,0.94452,0.71386,4.8045,0.62884,0.55498,50.410999,78.514,1.03966,2.7219,0.710328,10.03
17945,0.94599,0.71773,4.8356,0.6324,0.55361,50.884998,78.995003,1.0399,2.73832,0.714541,10.061
17946,0.9435,0.71609,4.819,0.63038,0.55168,50.848,78.860001,1.04013,2.72895,0.713216,10.0561
17947,0.94666,0.71764,4.8372,0.63182,0.54861,51.068001,79.241997,1.04213,2.7354,0.716692,10.06
17948,0.94413,0.71674,4.8114,0.6315,0.54948,50.895,79.396004,1.04514,2.73535,0.717,10.0466
17949,0.94006,0.71141,4.7693,0.62679,0.54504,50.549,78.691002,1.04302,2.71548,0.710884,9.9642
17952,0.9398,0.71543,4.7992,0.63098,0.54777,50.639999,79.278,1.04238,2.73788,0.715922,9.9866
17953,0.9453,0.7172,4.7898,0.6309,0.5463,50.749001,79.629997,1.04146,2.73691,0.717412,9.9124
17954,0.9463,0.71867,4.8131,0.63132,0.54245,51.035999,79.5,1.0421,2.72891,0.719399,9.946
17955,0.93965,0.71531,4.7741,0.62806,0.5367,50.833,79.245003,1.04302,2.70903,0.714847,9.9551
17956,0.93509,0.70837,4.7473,0.62445,0.53542,50.254002,79.085999,1.04114,2.68621,0.710278,9.991
17959,0.9426,0.7082,4.7543,0.6241,0.53628,50.264999,79.471001,1.04055,2.68609,0.710031,10.0706
17960,0.94401,0.70832,4.7505,0.6254,0.53812,50.240002,79.268997,1.0393,2.68787,0.70922,10.068
17961,0.94645,0.71183,4.7474,0.62679,0.53868,49.915001,79.279999,1.04202,2.69517,0.708742,10.0395
17962,0.9451,0.7059,4.7133,0.62153,0.53344,49.235001,78.480003,1.0376,2.67111,0.703482,10.034
17963,0.94413,0.7096,4.7093,0.6269,0.53644,49.189999,78.394997,1.03819,2.70469,0.702346,10.184
17966,0.94456,0.7095,4.6941,0.6266,0.54193,49.318001,78.184998,1.0336,2.69483,0.703928,10.149
17967,0.94742,0.7145,4.7504,0.628,0.5338,49.318001,78.749001,1.03465,2.70063,0.707339,10.114
17968,0.94337,0.71137,4.7308,0.6255,0.5404,49.129002,78.599998,1.0296,2.68916,0.706414,10.133
17969,0.94238,0.71105,4.7479,0.62544,0.53341,49.243,78.801003,1.03337,2.68841,0.708717,10.219
17970,0.94175,0.70925,4.7456,0.62499,0.53306,48.980999,78.985001,1.0337,2.68876,0.706814,10.262
17973,0.94501,0.70992,4.7526,0.6255,0.53257,48.866001,79,1.0349,2.68901,0.708291,10.221
17974,0.94687,0.71066,4.7401,0.62617,0.5351,48.667999,79.057999,1.0369,2.68686,0.709975,10.242
17975,0.9439,0.70782,4.751,0.62422,0.534,48.868999,78.949997,1.03415,2.6759,0.708968,10.278
17976,0.94784,0.70684,4.769,0.62412,0.54012,49.016998,78.928001,1.03116,2.66984,0.713521,10.1488
17977,0.94987,0.70482,4.7545,0.6246,0.541,48.842999,78.737999,1.03258,2.67647,0.710783,10.0964
17980,0.9505,0.70372,4.7097,0.62675,0.53609,48.138,77.935997,1.02946,2.69375,0.708316,10.2488
17981,0.95307,0.70613,4.768,0.62879,0.53842,48.994999,78.316002,1.02939,2.69777,0.711612,10.182
17982,0.95484,0.70925,4.787,0.6329,0.54016,49.188,78.870003,1.03308,2.71498,0.713699,10.288
17983,0.9497,0.70469,4.7588,0.62957,0.53855,48.897999,78.260002,1.0413,2.70197,0.708451,10.3468
17984,0.9506,0.70431,4.7655,0.63056,0.5423,48.951,78.330002,1.0442,2.70813,0.708316,10.336
17987,0.9494,0.70779,4.7695,0.6335,0.54613,49.014999,78.942001,1.04228,2.72508,0.711389,10.195
17988,0.94648,0.71047,4.7659,0.63442,0.5438,49.145,79.231003,1.04698,2.72548,0.71099,10.085
17989,0.9413,0.70444,4.7393,0.62993,0.53762,48.591999,78.556,1.0443,2.70596,0.705841,10.0308
17990,0.9497,0.70981,4.7706,0.6328,0.54012,48.666,79.273003,1.04839,2.71534,0.711749,10.056
17991,0.95019,0.71096,4.7694,0.63347,0.54378,48.987,79.384003,1.0521,2.71721,0.711035,10.0309
17994,0.9489,0.70987,4.7685,0.6327,0.54454,49.153,79.313004,1.0538,2.71443,0.710177,10.008
17995,0.94809,0.71141,4.7827,0.63261,0.54516,49.536999,79.369003,1.0567,2.71164,0.712159,10.0531
17996,0.9496,0.71245,4.7783,0.63253,0.54588,49.332001,79.193001,1.05529,2.7097,0.712911,10.0335
17997,0.95444,0.71828,4.8069,0.6354,0.54712,49.505001,79.536003,1.05885,2.71951,0.716692,9.9647
17998,0.95281,0.71417,4.7809,0.63244,0.54548,49.106998,79.494003,1.05913,2.70821,0.712251,9.9759
18001,0.956,0.71875,4.799,0.6343,0.54802,49.478001,80.330002,1.05939,2.71332,0.717309,10.013
18002,0.95901,0.7195,4.806,0.6343,0.5473,49.729,80.295998,1.0592,2.71155,0.717618,10.076
18003,0.95712,0.72194,4.8026,0.6348,0.54921,49.764999,80.232002,1.06772,2.7124,0.716492,10.049
18004,0.95768,0.7248,4.7921,0.63497,0.55014,49.742001,80.336998,1.0655,2.71129,0.717412,10.021
18005,0.95595,0.72517,4.7857,0.63597,0.5499,49.595001,80.014,1.0678,2.72023,0.714796,10.037
18008,0.95642,0.7248,4.7914,0.63563,0.55008,49.583,79.959999,1.068,2.71984,0.715103,10.0598
18009,0.95212,0.72436,4.7857,0.63364,0.54957,49.716,79.839996,1.0676,2.71417,0.713725,10.1
18010,0.95297,0.7239,4.7654,0.6322,0.54846,49.459,79.307999,1.0655,2.7089,0.709668,10.118
18011,0.94639,0.71562,4.7075,0.62878,0.54338,49.016998,78.620003,1.0635,2.70085,0.701459,10.129
18012,0.94586,0.7158,4.7265,0.63008,0.54413,49.194,78.279999,1.05794,2.7034,0.701779,10.116
18015,0.94824,0.71797,4.7034,0.6316,0.54516,49.064999,78.613998,1.05652,2.71338,0.704429,10.1125
18016,0.9492,0.7186,4.7439,0.63068,0.54549,49.230999,78.769997,1.05762,2.70656,0.705517,10.0996
18017,0.9439,0.71835,4.7431,0.62844,0.54053,49.077,78.525002,1.05938,2.6931,0.705129,10.0776
18018,0.94259,0.71365,4.7413,0.62618,0.53732,48.931999,78.175003,1.05833,2.68171,0.701459,10.1321
18019,0.9416,0.7126,4.7055,0.62599,0.53667,48.505001,77.989998,1.0564,2.68306,0.699545,10.1566
18022,0.93943,0.70878,4.6974,0.62334,0.53021,48.488998,77.137001,1.0553,2.66977,0.697331,10.077
18023,0.9398,0.71129,4.7233,0.62417,0.53381,48.483002,77.476997,1.05817,2.67314,0.699252,10.11
18024,0.9437,0.7142,4.7431,0.62623,0.53625,48.730999,77.269997,1.06238,2.6857,0.700849,10.1165
18025,0.94205,0.7129,4.7362,0.62441,0.53737,48.715,76.936996,1.06198,2.67969,0.699496,10.047
18026,0.94081,0.70936,4.7651,0.62274,0.53702,49.000999,76.716003,1.06065,2.67635,0.698709,10.0186
18029,0.93869,0.70575,4.762,0.62158,0.53689,48.970001,76.583,1.05965,2.67206,0.698509,9.9196
18030,0.93612,0.69831,4.7699,0.61829,0.53575,49.005001,75.806999,1.05641,2.66198,0.694589,9.9508
18031,0.9335,0.6994,4.7646,0.61913,0.53746,48.736,76.077003,1.055,2.66661,0.693914,9.8844
18032,0.93095,0.69803,4.7568,0.61802,0.53911,48.59,75.823997,1.05535,2.65682,0.692713,9.8427
18033,0.9272,0.69583,4.7389,0.61675,0.53848,48.360001,75.690002,1.05458,2.65286,0.689322,9.8409
18036,0.92808,0.69748,4.7671,0.61813,0.542,48.219002,76.029999,1.0565,2.66095,0.690322,9.952
18037,0.92916,0.6978,4.7788,0.61959,0.54363,48.124001,76.169998,1.05808,2.66229,0.692061,9.9461
18038,0.9222,0.695,4.7449,0.61644,0.5416,47.891998,76.094002,1.05786,2.65375,NA,9.9225
18039,0.92389,0.69388,4.7447,0.61645,0.54301,47.852001,75.797997,1.05875,2.65328,0.687758,9.8794
18040,0.92953,0.6916,4.7617,0.6167,0.5446,48.015999,75.580002,1.057,2.65425,0.68996,9.9938
18043,0.93125,0.69418,4.7412,0.61832,0.54469,47.478001,75.823997,1.057,2.65422,0.693289,9.9936
18044,0.92966,0.69464,4.7667,0.61801,0.54562,48.055,75.767998,1.05695,2.65112,0.691994,9.9855
18045,0.93413,0.69702,4.778,0.6199,0.5468,48.158001,75.704002,1.058,2.66394,0.692617,10.1793
18046,0.93489,0.69749,4.7772,0.6211,0.54775,48.256001,75.755997,1.06191,2.66632,0.69184,10.129
18047,0.93397,0.69542,4.7596,0.6202,0.54761,48.167999,75.507004,1.06135,2.66024,0.690608,10.2016
18050,0.93686,0.69265,4.7809,0.6201,0.54816,48.171001,74.977997,1.0605,2.6548,0.692962,10.123
18051,0.93702,0.69188,4.807,0.6197,0.55045,48.173,75.302002,1.05744,2.65274,0.697204,10.08
18052,0.93622,0.69385,4.8238,0.62118,0.55034,48.395,75.676003,1.0577,2.65678,0.699139,10.2327
18053,0.93556,0.69291,4.8095,0.62072,0.54932,48.320999,75.505997,1.05173,2.65414,0.697107,10.3476
18054,0.93155,0.69141,4.8139,0.6185,0.54932,48.202,75.638,1.05379,2.64193,0.697545,10.4718
18057,0.92825,0.69254,4.8325,0.61795,0.54981,48.505001,75.862,1.0508,2.63138,0.699589,10.4388
18058,0.92336,0.68855,4.8179,0.61498,0.54845,48.341999,75.421997,1.05282,2.62052,0.696112,10.3148
18059,0.92441,0.6907,4.8052,0.6144,0.54699,48.263,75.494003,1.05711,2.6185,0.696088,10.206
18060,0.92411,0.68936,4.7883,0.61358,0.54593,48.033001,75.178001,1.05367,2.61059,0.693049,10.3046
18061,0.92109,0.68655,4.7776,0.6125,0.5448,48.033001,74.862999,1.05382,2.60673,0.691324,10.268
18064,0.92236,0.68703,4.7317,0.61319,0.5461,47.832001,74.681,1.05842,2.61007,0.68789,10.1793
18065,0.91889,0.68423,4.7384,0.6104,0.5463,47.797001,74.370003,1.05453,2.60062,0.685401,10.147
18066,0.92011,0.68844,4.7431,0.6142,0.54745,47.842999,74.695,1.05289,2.61543,0.688042,9.9906
18067,0.91362,0.68344,4.7481,0.6125,0.54409,47.91,74.434998,1.05044,2.61044,0.688549,9.8653
18068,0.91255,0.6791,4.7369,0.61277,0.54465,48.076,74.255997,1.05128,2.60547,0.692238,9.9288
18071,0.91664,0.67742,4.7593,0.6099,0.54455,48.181,74.513,1.0525,2.59364,0.69443,9.9391
18072,0.91823,0.67701,4.7842,0.61095,0.54673,48.205002,74.750999,1.05152,2.59732,0.696568,10.0035
18073,0.9166,0.67832,4.7815,0.61209,0.54828,48.200001,74.57,1.0483,2.60425,0.696185,9.9728
18074,0.9168,0.68279,4.8001,0.61416,0.55,48.306999,75.264999,1.04574,2.61598,0.698661,9.9422
18075,0.91707,0.68405,4.8104,0.61585,0.5525,48.318001,75.457001,1.04509,2.61775,0.700378,9.9237
18078,0.91932,0.6875,4.8193,0.61813,0.5532,48.363998,76.112,1.0446,2.62231,0.702331,9.8845
18079,0.91471,0.68719,4.7655,0.61698,0.55075,47.921001,75.467003,1.0433,2.61537,0.696476,9.8474
18080,0.91612,0.68895,4.7647,0.61935,0.5551,48.138,75.393997,1.0463,2.62791,0.699594,9.8452
18081,0.918,0.69299,4.8318,0.62287,0.55874,48.32,75.760002,1.0479,2.64009,0.703131,9.8892
18082,0.91664,0.69181,4.8216,0.62244,0.55829,48.102001,75.732002,1.0498,2.63988,0.702538,9.8695
18085,0.91285,0.692,4.8067,0.6217,0.5572,47.729,75.709999,1.0519,2.64334,0.698275,9.9167
18086,0.91345,0.69289,4.7914,0.6214,0.55702,47.754002,75.796997,1.0512,2.64517,0.697399,9.885
18087,0.90915,0.6878,4.7653,0.6179,0.5559,47.433998,75.440002,1.04919,2.63848,0.692713,9.8237
18088,0.90974,0.68752,4.7766,0.61807,0.55634,47.568001,75.387001,1.0472,2.6354,0.696185,9.7326
18089,0.91107,0.69063,4.7858,0.61968,0.55671,47.679001,75.706001,1.04628,2.64355,0.697258,9.7305
18092,0.91458,0.69069,4.8215,0.62252,0.55817,48.095001,75.668999,1.0482,2.65752,0.701779,9.8026
18093,0.91848,0.6929,4.8358,0.62506,0.56233,48.200001,75.947998,1.04689,2.66339,0.704002,9.7851
18094,0.91799,0.69317,4.8183,0.62564,0.5651,48.144001,75.912003,1.04693,2.6624,0.701656,9.7893
18095,0.9149,0.6911,4.8121,0.6242,0.56371,48.221001,75.629997,1.0401,2.66072,0.701016,9.8176
18096,0.9212,0.69438,4.855,0.62749,0.56343,48.608002,75.899002,1.0427,2.66919,0.706719,9.7998
18099,0.91933,0.69216,4.8113,0.62776,0.56281,48.465,75.928001,1.0417,2.66837,0.70431,9.8016
18100,0.92268,0.69057,4.8309,0.62719,0.5634,48.397999,75.837997,1.04307,2.66292,0.703185,9.7426
18101,0.91923,0.68929,4.8069,0.6273,0.56247,48.248001,75.717003,1.0435,2.67067,0.699741,9.7482
18102,0.9166,0.6868,4.7898,0.6262,0.55891,48.091,75.498001,1.04136,2.66237,0.697934,9.6862
18103,0.91478,0.68859,4.7715,0.6236,0.55814,48.023998,75.510002,1.0427,2.65459,0.695217,9.7908
18106,0.90956,0.68585,4.743,0.62044,0.55794,47.550999,75.019997,1.04048,2.64937,0.690622,9.8426
18107,0.90809,0.68414,4.7501,0.6192,0.56473,47.395,75.110001,1.04057,2.65482,0.689941,9.7717
18108,0.90389,0.68043,4.7277,0.61611,0.56526,47.276001,74.629997,1.03885,2.64778,0.687522,9.7495
18109,0.90335,0.68049,4.7062,0.61832,0.56328,47.111,74.480003,1.04479,2.65053,0.68465,9.8165
18110,0.89893,0.67358,4.6877,0.61405,0.56107,46.903999,73.083,1.037,2.6452,0.680351,9.9422
18113,0.89665,0.66706,4.707,0.61137,0.55892,47.348999,72.377998,1.0414,2.63355,0.679302,10.0091
18114,0.8931,0.6559,4.762,0.60147,0.55623,47.859001,71.412003,1.031,2.59861,0.676352,10.1133
18115,0.89798,0.65976,4.7455,0.60335,0.55566,47.988998,71.906998,1.03484,2.6043,0.676302,10.098
18116,0.8988,0.6588,4.7663,0.60311,0.55645,48.051998,71.718002,1.04759,2.60537,0.675813,10.1667
18117,0.90113,0.66339,4.7932,0.60882,0.56087,47.966999,72.110001,1.05022,2.6305,0.681171,10.2473
18120,0.8957,0.65824,4.7769,0.60455,0.56364,48.068001,71.405998,1.04854,2.61463,0.677681,10.3505
18121,0.89416,0.6544,4.7614,0.6022,0.55927,48.109001,71.169998,1.04767,2.60686,0.675589,10.33
18122,0.89806,0.66323,4.7808,0.60797,0.56331,48.493999,72.450996,1.0515,2.63449,0.679777,10.285
18123,0.89904,0.6568,4.7379,0.60604,0.55996,48.081001,71.532997,1.0489,2.64999,0.675402,10.4113
18124,0.90172,0.6608,4.758,0.60952,0.56008,48.582001,71.82,1.05246,2.66422,0.677277,10.326
18127,0.90031,0.66443,4.7727,0.6117,0.558,48.222,72.199997,1.05594,2.65522,0.678661,10.3756
18128,0.9003,0.6623,4.756,0.6093,0.55691,48.220001,71.970001,1.0547,2.66176,0.675584,10.442
18129,0.9022,0.66251,4.7779,0.61044,0.557,48.426998,71.994003,1.05669,2.66104,0.677521,10.4031
18130,0.90153,0.66623,4.7865,0.6117,0.55918,48.419998,72.310997,1.05902,2.65887,0.6785,10.3087
18131,0.8973,0.664,4.7783,0.60933,0.55123,48.536999,71.900002,1.0566,2.65456,0.675584,10.2831
18134,0.89312,0.65257,4.6661,0.60194,0.54699,47.750999,70.328003,1.05417,2.63532,0.670808,10.2933
18135,0.89708,0.66276,4.8342,0.60974,0.55374,48.703999,71.738998,1.05991,2.65801,0.676956,10.334
18136,0.8968,0.66255,4.8316,0.60898,0.54983,48.272999,71.416,1.06121,2.66606,0.675438,10.353
18137,0.89683,0.66135,4.8229,0.60789,0.55152,48.352001,71.480003,1.06343,2.66875,0.673959,10.3755
18138,0.89464,0.66402,4.8061,0.60891,0.55265,48.240002,71.685997,1.06614,2.6706,0.673582,10.319
18141,0.89585,0.665,4.8085,0.61192,0.55317,48.105999,71.387001,1.06756,2.67606,0.672766,10.2445
18142,0.89505,0.66481,4.8076,0.612,0.55624,48.27,71.269997,1.0645,2.6689,0.671249,10.231
18143,0.9022,0.66742,4.8493,0.6162,0.5592,48.763,71.599998,1.06701,2.67829,0.676398,10.214
18144,0.8986,0.66662,4.8517,0.6159,0.55505,48.872002,72.269997,1.06945,2.67489,0.679995,10.0643
18145,0.90121,0.67178,4.863,0.6173,0.55267,48.955002,72.929001,1.06891,2.67908,0.68118,10.133
18148,0.90165,0.67666,4.8685,0.6212,0.55731,47.962002,73.214996,1.06524,2.69478,0.684669,10.1317
18149,0.90388,0.68102,4.8831,0.62129,0.556,49.223999,73.679001,1.067,2.69171,0.68653,10.136
18150,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.685852,NA
18151,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68738,NA
18152,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686389,NA
18155,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.687994,NA
18156,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686295,NA
18157,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686625,NA
18158,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.682571,NA
18159,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.679279,NA
18162,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.676901,NA
18163,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.677599,NA
18164,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.679948,NA
18165,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.675539,NA
18166,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.675402,NA
18169,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.676087,NA
18170,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.675311,NA
18171,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.670871,NA
18172,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.670961,NA
18173,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.674532,NA
18176,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.676453,NA
18177,0.89552,0.66969,4.8068,0.6136,0.5478,47.736,72.198997,1.07,2.65576,0.673251,10.2175
18178,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.672812,NA
18179,0.8958,0.66698,4.7864,0.6114,0.55002,47.724998,71.995003,1.06832,2.64331,0.671817,10.2174
18180,0.8986,0.67332,4.8054,0.6139,0.54391,47.969002,72.954002,1.0682,2.64659,0.67632,10.159
18183,0.89713,0.67822,4.77855,0.61618,0.5384,48.151299,73.704002,1.07385,2.65083,0.679639,10.0429
18184,0.895949,0.675918,4.78223,0.61442,0.53718,48.2122,73.431999,1.07449,2.63881,0.677539,10.0373
18185,0.89158,0.67423,4.77627,0.61192,0.52915,48.231499,73.473999,1.07262,2.62561,0.67532,10.0467
18186,0.89197,0.6712,4.78614,0.61,0.5269,48.163101,73.400002,1.0736,2.61213,0.675639,10.0921
18187,0.89648,0.673911,4.82377,0.6132,0.53034,48.491199,74.105003,1.0731,2.62759,0.682547,10.1201
18190,0.89919,0.67435,4.84962,0.61375,0.53075,48.6572,74.225998,1.07245,2.62814,0.684772,10.1037
18191,0.898967,0.677253,4.85466,0.61587,0.52956,48.6591,74.600998,1.07138,2.6331,0.687059,10.1353
18192,0.898374,0.67875,4.85012,0.6164,0.53246,48.532799,74.422997,1.07006,2.633,0.68613,10.0073
18193,0.895619,0.678316,4.83437,0.61529,0.53013,48.399899,74.417,1.06669,2.62846,0.68503,10.0273
18194,0.8905,0.67632,4.81187,0.6136,0.5305,48.321301,74.019997,1.06866,2.62579,0.681663,10.0078
18197,0.891,0.678249,4.81277,0.61549,0.5317,48.2631,74.18,1.0723,2.63217,0.682398,9.97397
18198,0.89287,0.68032,4.82749,0.61605,0.53191,48.339699,74.519997,1.07647,2.6318,0.683962,9.96543
18199,0.89745,0.68149,4.83864,0.616884,0.53285,48.5499,74.635002,1.07926,2.63115,0.685589,10.0223
18200,0.908116,0.68221,4.85994,0.618238,0.53458,48.8997,75.036003,1.07613,2.63288,0.689788,10.3335
18201,0.907574,0.67984,4.84549,0.61773,0.53263,48.932999,74.432999,1.07443,2.633,0.689299,10.4079
18204,0.90864,0.68162,4.8605,0.6192,0.53444,48.812599,74.828003,1.07454,2.63248,0.691797,10.2681
18205,0.905979,0.680828,4.83699,0.61893,0.53434,48.718498,74.863998,1.07576,2.6414,0.689028,10.1734
18206,0.906138,0.683703,4.82348,0.62216,0.5347,48.714802,75.200996,1.08,2.65298,0.689085,10.1627
18207,0.90677,0.682,4.80673,0.62119,0.53486,48.794601,74.896004,1.08023,2.64905,0.68773,10.1863
18208,0.908864,0.686293,4.8085,0.62415,0.5381,48.968102,75.370003,1.08228,2.65068,0.686102,10.1555
18211,0.907029,0.6838,4.79016,0.62212,0.53593,48.917999,74.900002,1.0829,2.65399,0.6858,10.1823
18212,0.906348,0.680005,4.79565,0.62058,0.5326,48.9645,74.657997,1.07573,2.6517,0.685025,10.1928
18213,0.905,0.679007,4.78845,0.62122,0.5321,49.080299,74.566002,1.079,2.65962,0.684402,10.2175
18214,0.906327,0.676887,4.79736,0.62115,0.53206,49.2952,74.406998,1.06614,2.66545,0.683948,10.1961
18215,0.89945,0.67111,4.75827,0.6159,0.52691,48.7827,73.639,1.06364,2.63753,0.678831,10.0591
18218,0.90116,0.67405,4.73661,0.61651,0.527482,48.825298,74.081001,1.06464,2.63491,0.681598,10.0233
18219,0.898682,0.6723,4.77541,0.614556,0.52542,48.918701,73.941002,1.06321,2.63669,0.680522,10.076
18220,0.90568,0.675957,4.78885,0.6158,0.52782,48.969101,74.009003,1.06115,2.63915,0.682491,10.0764
18221,0.9038,0.673014,4.77643,0.61352,0.5256,48.720798,73.709999,1.05989,2.63423,0.679897,10.052
18222,0.90145,0.673913,4.76549,0.613489,0.52537,48.662498,73.716003,1.0589,2.63586,0.678942,9.9612
18225,0.90306,0.677568,4.77453,0.61613,0.52847,48.6675,73.845001,1.05966,2.64711,0.6792,9.9897
18226,0.90138,0.675372,4.76173,0.61534,0.52534,48.520401,73.847,1.05624,2.64454,0.67764,10.0048
18227,0.900431,0.677007,4.76686,0.61563,0.52763,48.472099,74.031998,1.0552,2.64981,0.6789,10.0343
18228,0.8985,0.6752,4.75051,0.6148,0.52323,48.1684,74.004997,1.0543,2.6481,0.676718,9.9932
18229,0.89873,0.675516,4.75586,0.6144,0.52409,48.346901,74.112,1.05417,2.654,0.676901,9.95342
18232,0.89857,0.67648,4.71472,0.61385,0.52382,48.487499,74.086998,1.05168,2.64574,0.67648,9.90871
18233,0.907111,0.675924,4.79278,0.6155,0.52676,48.789799,74.327003,1.0484,2.6379,0.681882,9.91549
18234,0.9103,0.676054,4.83114,0.6179,0.5268,49.085899,74.410004,1.0506,2.64488,0.684871,10.0186
18235,0.90361,0.67686,4.82268,0.61798,0.5221,48.916698,74.541,1.04567,2.64305,0.68496,9.99209
18236,0.8997,0.674159,4.80693,0.61521,0.51919,48.6213,74.260002,1.04384,2.62963,0.683298,9.999
18239,0.9056,0.67695,4.80297,0.61802,0.52015,48.725498,74.241997,1.042,2.64319,0.683532,9.98717
18240,0.90307,0.67415,4.79779,0.616831,0.519,48.390999,74.106003,1.04191,2.6434,0.682799,10.0114
18241,0.90134,0.670568,4.78477,0.6138,0.51867,48.181198,74.077003,1.04067,2.63369,0.681139,10.0697
18242,0.90492,0.674751,4.82963,0.61703,0.5203,48.527199,74.568001,1.04382,2.64185,0.687049,10.0817
18243,0.9109,0.68219,4.83151,0.61913,0.5139,48.819302,75.776001,1.04619,2.65349,0.692713,9.9895
18246,0.906235,0.67632,4.7963,0.61788,0.51465,48.6245,75.195,1.04265,2.63925,0.687479,9.98271
18247,0.904695,0.67569,4.80078,0.61701,0.51777,48.6777,75.297997,1.04213,2.62632,0.687432,9.8813
18248,0.901369,0.671181,4.7873,0.61431,0.52206,48.6147,75.024002,1.0419,2.61702,0.68526,9.8588
18249,0.898893,0.671788,4.79525,0.61659,0.5238,48.6189,75.086998,1.04098,2.62917,0.685471,9.8017
18250,0.9042,0.67402,4.82435,0.61939,0.52925,48.9953,75.349998,1.0413,2.63979,0.689299,9.7999
18253,0.90754,0.678191,4.82874,0.62307,0.530774,48.992901,75.591003,1.04498,2.65172,0.690388,9.85307
18254,0.91044,0.67967,4.84989,0.62425,0.53497,49.263401,75.723999,1.0438,2.66745,0.692521,9.8396
18255,0.911,0.6781,4.84298,0.6241,0.535,49.295101,75.68,1.0417,2.6551,0.692185,9.75766
18256,0.910869,0.678078,4.81528,0.6238,0.5335,49.2911,75.726997,1.0414,2.657,0.692473,9.7982
18257,0.9102,0.6813,4.82694,0.6255,0.5342,49.284698,76.088997,1.04088,2.66398,0.694637,9.81385
18260,0.91285,0.67987,4.87588,0.62441,0.53333,49.851299,76.416,1.04119,2.66004,0.6983,9.8107
18261,0.914,0.678168,4.88734,0.62493,0.53387,49.8834,76.238998,1.03954,2.65812,0.700138,9.8769
18262,0.911,0.6781,4.86403,0.624766,0.527706,50.0159,76.209999,1.04087,2.65812,0.7017,9.81352
18263,0.910702,0.67918,4.86871,0.62558,0.52963,50.019901,76.302002,1.04183,2.66129,0.701951,9.8281
18264,0.906809,0.67836,4.85696,0.62509,0.531,49.777599,75.795998,1.04228,2.64855,0.698519,9.83826
18267,0.901861,0.674582,4.82866,0.62208,0.53085,49.824001,74.964996,1.04337,2.63929,0.69442,9.942
18268,0.89924,0.6718,4.83241,0.6194,0.5264,49.802399,75.195999,1.04011,2.62122,0.693731,9.8556
18269,0.8917,0.664666,4.7568,0.61496,0.52309,49.235199,74.089996,1.03458,2.61133,0.68604,9.85138
18270,0.89601,0.6686,4.76815,0.61847,0.52448,49.1068,74.940002,1.03263,2.6178,0.68738,9.73357
18271,0.895134,0.66689,4.74329,0.61682,0.52429,48.7542,75.039001,1.0361,2.61805,0.685321,9.7409
18274,0.90153,0.67156,4.74479,0.62067,0.52893,48.150101,75.597,1.03958,2.62942,0.69006,9.8877
18275,0.90064,0.669756,4.74972,0.6194,0.53112,48.7356,75.876999,1.0403,2.6217,0.689888,9.92264
18276,0.901027,0.6665,4.74084,0.6196,0.52946,48.798,75.739998,1.04327,2.616,0.689655,9.93519
18277,0.90066,0.6656,4.75325,0.6193,0.52962,48.7994,75.893997,1.04352,2.61908,0.69078,9.933
18278,0.8993,0.665581,4.73946,0.61935,0.5272,48.9002,75.985001,1.0384,2.62,0.690103,9.9413
18281,0.898963,0.66623,4.71246,0.62021,0.52901,48.795502,75.82,1.03943,2.62924,0.688179,9.96212
18282,0.896999,0.665921,4.71528,0.6196,0.52871,48.806,75.753998,1.04045,2.62949,0.68764,9.9653
18283,0.89505,0.66325,4.72173,0.61756,0.52475,48.684502,75.245003,1.03809,2.61294,0.684688,9.9202
